Tue Aug  4 11:12:12 2020
Program 4: 60s Stillstand
{'Time': 9644, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 6.18, 'IMU_Acc_x': 0.07, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 1141}
{'Time': 60695, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.95, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 60791, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 60896, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 60993, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 61090, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 61194, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 61291, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 61396, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 61493, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 61597, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 61694, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 61791, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 61896, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 61993, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 62098, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 62195, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 62292, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 62398, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 62495, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 62593, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 62697, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 62794, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 62899, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 62996, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 63093, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 63198, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 63295, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.06, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 63400, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 63497, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 63594, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 63699, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 63796, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 63894, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 64000, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.95, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 64095, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 64200, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 64297, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 64394, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 64498, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 64595, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 64701, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 64798, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 64896, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.95, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 65000, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 65097, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 65196, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 65301, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 65398, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 65496, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.95, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 65600, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 65697, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 65802, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 65899, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 65996, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 66100, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 66197, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 66302, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 66399, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 66503, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 66600, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 66697, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 66801, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 66898, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 67003, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 67100, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 67197, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 67301, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 67398, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 67504, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 67600, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 67697, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.95, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 67802, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 67898, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 68003, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 68101, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 68205, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 68302, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 68400, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 68505, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 68602, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 68699, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 68804, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 68901, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 68999, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 69104, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
