Tue Aug  4 14:59:42 2020
Program 4: 60s Stillstand
{'Time': 9646, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.22, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 1135}
{'Time': 60698, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 60803, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.87, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 60899, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 61004, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 61102, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 61198, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 61302, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.03, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 61400, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 61505, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 61603, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 61701, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 61805, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.81, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 61902, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.82, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 62000, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 62105, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.22, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 62202, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.22, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 62300, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 62404, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 62501, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 62606, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.22, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 62702, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.87, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 62799, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.87, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 62904, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 63001, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 63106, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.22, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 63202, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 63300, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 63406, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 63502, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.22, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 63606, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 63704, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 63800, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.87, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 63905, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 64003, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.22, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 64107, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 64204, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.82, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 64302, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 64407, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 64504, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.80, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 64602, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.03, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 64706, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 64803, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 64902, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 65007, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 65104, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 65208, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 65305, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 65402, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 65507, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 65603, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.03, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 65709, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 65805, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 65902, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.82, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 66007, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 66103, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.82, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 66208, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 66306, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.82, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 66402, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.22, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 66507, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 66605, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.82, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 66710, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.22, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 66807, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.82, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 66904, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 67009, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 67106, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 67204, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 67309, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 67405, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 67510, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 67607, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.03, 'IMU_yaw': 2.87, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 67704, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.87, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 67808, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 67905, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 68011, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 68107, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.87, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 68205, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 68310, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.81, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 68406, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 68511, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 68609, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 68705, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 68809, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 68907, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.82, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 69012, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 69109, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.03, 'IMU_yaw': 2.87, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
